订单号,商品名称,商品一级分类,订单创建时间
180110181922044000002,莱阳梨,应季水果,2018-01-10 18:19:22
180110181922044000002,盒装龙眼,精品水果,2018-01-10 18:19:22
180110181922044000002,会理石榴,应季水果,2018-01-10 18:19:22
180110181922020200001,国产猕猴桃,应季水果,2018-01-10 18:19:22
180110181922020200001,东江湖蜜桔,应季水果,2018-01-10 18:19:22
180110181811078400001,库尔勒香梨（二级） 斤,应季水果,2018-01-10 18:18:11
180110181811078400001,广西沙糖桔,应季水果,2018-01-10 18:18:11
180110181808065500010,红绣球火龙果筐装中果,应季水果,2018-01-10 18:18:08
180110181808065500010,陕西冰糖心丑苹果（称重）,精品水果,2018-01-10 18:18:08
180110181714048700001,促销香蕉,应季水果,2018-01-10 18:17:14
180110181701077700002,广西国产香蕉,应季水果,2018-01-10 18:17:01
180110181652041700008,广西国产香蕉,应季水果,2018-01-10 18:16:52
180110181652041700008,特价沙糖桔,应季水果,2018-01-10 18:16:52
180110181601092100002,促销香蕉,应季水果,2018-01-10 18:16:01
180110181552052600003,17.5橙家庭装,应季水果,2018-01-10 18:15:52
180110181541011600001,普通白心柚子,应季水果,2018-01-10 18:15:41
180110181459036700003,广西国产香蕉,应季水果,2018-01-10 18:14:59
180110181451019000006,红绣球火龙果筐装中果,应季水果,2018-01-10 18:14:51
180110181437038900002,白心火龙果小果,精品水果,2018-01-10 18:14:37
180110181433086300001,平和白心柚子（开业促销）,应季水果,2018-01-10 18:14:33
180110181411017900005,江西赣南脐橙（中果）,应季水果,2018-01-10 18:14:11
180110181407011000005,促销香蕉,应季水果,2018-01-10 18:14:07
180110181326031800010,江西赣南脐橙（中果）,应季水果,2018-01-10 18:13:26
180110181258085200002,香妃柚,应季水果,2018-01-10 18:12:58
180110181234099700004,库尔勒香梨,精品水果,2018-01-10 18:12:34
180110181210027700003,库尔勒香梨（二级） 斤,应季水果,2018-01-10 18:12:10
180110181210027700003,江西赣南橙,应季水果,2018-01-10 18:12:10
180110181140030300001,库尔勒香梨,精品水果,2018-01-10 18:11:40
180110181132102000006,江西赣南橙,应季水果,2018-01-10 18:11:32
180110181116087700005,冰糖橙,应季水果,2018-01-10 18:11:16
180110181101058100004,  陕西野生猕猴桃小果,应季水果,2018-01-10 18:11:01
180110181101058100004,精品白心柚子,应季水果,2018-01-10 18:11:01
180110181101058100004,国产香蕉 一级海南斤,应季水果,2018-01-10 18:11:01
180110181041024300001,库尔勒香梨,精品水果,2018-01-10 18:10:41
180110181003039500005,精品白心柚子,应季水果,2018-01-10 18:10:03
180110180848030300004,丑橘,应季水果,2018-01-10 18:08:48
180110180838050500007,特价沙糖桔,应季水果,2018-01-10 18:08:38
180110180836058500008,海南圣女果,精品水果,2018-01-10 18:08:36
180110180836053300005,高原红苹果,应季水果,2018-01-10 18:08:36
180110180826088100003,香妃柚,应季水果,2018-01-10 18:08:26
180110180826088100003,广西沙糖桔,应季水果,2018-01-10 18:08:26
180110180753039700005,国产红提葡萄,精品水果,2018-01-10 18:07:53
180110180751024300002,广西沙糖桔,应季水果,2018-01-10 18:07:51
180110180724014700006,特价,精品水果,2018-01-10 18:07:24
180110180619048700004,促销香蕉,应季水果,2018-01-10 18:06:19
180110180603000400002,越南白心火龙果大果,应季水果,2018-01-10 18:06:03
180110180603000400002,越南白心火龙果大果,应季水果,2018-01-10 18:06:03
180110180458072400002,广西大红柿,应季水果,2018-01-10 18:04:58
180110180458020800006,冰糖橙,应季水果,2018-01-10 18:04:58
180110180458020800006,特价贡桔,应季水果,2018-01-10 18:04:58
180110180415086300003,江西赣南橙,应季水果,2018-01-10 18:04:15
180110180415086300003,促销香蕉,应季水果,2018-01-10 18:04:15
180110180345096800006,澳橙,精品水果,2018-01-10 18:03:45
180110180345096800006,皇冠梨,应季水果,2018-01-10 18:03:45
180110180331014900004,特价贡桔,应季水果,2018-01-10 18:03:31
180110180302056900010,南美进口香蕉 斤,应季水果,2018-01-10 18:03:02
180110180302056900010,贵州修文猕猴桃,精品水果,2018-01-10 18:03:02
180110180242038600001,国产猕猴桃,应季水果,2018-01-10 18:02:42
180110180155048100003,江西赣南脐橙（中果）,应季水果,2018-01-10 18:01:55
180110180141001400003,广西沙糖桔,应季水果,2018-01-10 18:01:41
180110180107017200006,冰糖橙,应季水果,2018-01-10 18:01:07
180110180058058600004,陕西精品野生盒装猕猴桃,应季水果,2018-01-10 18:00:58
180110180058058600004,特价,精品水果,2018-01-10 18:00:58
180110180058058600004,江西赣南脐橙（中果）,应季水果,2018-01-10 18:00:58
180110180058058600004,海南圣女果,精品水果,2018-01-10 18:00:58
180110180037068500003,白心火龙果小果,精品水果,2018-01-10 18:00:37
180110180035004900009,红提葡萄,应季水果,2018-01-10 18:00:35
180110180035004900009,特价苹果,应季水果,2018-01-10 18:00:35
180110180015052300004,普通白心柚子,应季水果,2018-01-10 18:00:15
180110180015052300004,特价沙糖桔,应季水果,2018-01-10 18:00:15
180110180015052300004,西州蜜 ,应季水果,2018-01-10 18:00:15
180110175906024700003,凤梨（佳农） 斤,应季水果,2018-01-10 17:59:06
180110175829019700001,冰糖橙,应季水果,2018-01-10 17:58:29
180110175740057900002,江西小贡桔,应季水果,2018-01-10 17:57:40
180110175740057900002,库尔勒香梨（二级） 斤,应季水果,2018-01-10 17:57:40
180110175725067000007,特价沙糖桔,应季水果,2018-01-10 17:57:25
180110175725067000007,精品白心柚子,应季水果,2018-01-10 17:57:25
180110175658055800006,东江湖蜜桔,应季水果,2018-01-10 17:56:58
180110175658055800006,国产香蕉 一级海南斤,应季水果,2018-01-10 17:56:58
180110175624072400006,澳橙,精品水果,2018-01-10 17:56:24
180110175611098300006,高原红苹果,应季水果,2018-01-10 17:56:11
180110175550061400003,金枕榴莲 斤,应季水果,2018-01-10 17:55:50
180110175502054500010,木瓜,应季水果,2018-01-10 17:55:02
180110175457001200002,红绣球火龙果大果,应季水果,2018-01-10 17:54:57
180110175401075200005,国产香蕉 一级海南斤,应季水果,2018-01-10 17:54:01
180110175349092800002,黑美人西瓜,应季水果,2018-01-10 17:53:49
180110175245077400009,库尔勒香梨（二级） 斤,应季水果,2018-01-10 17:52:45
180110175243012700003,香妃柚,应季水果,2018-01-10 17:52:43
180110175243012700003,陕西冰糖心丑苹果（称重）,精品水果,2018-01-10 17:52:43
180110175216077900002,南美进口香蕉 斤,应季水果,2018-01-10 17:52:16
180110175216077900002,麒麟瓜,应季水果,2018-01-10 17:52:16
180110175159056900008,促销香蕉,应季水果,2018-01-10 17:51:59
180110175140044000002,水仙芒果,精品水果,2018-01-10 17:51:40
180110175055062400004,国产香蕉 一级海南斤,应季水果,2018-01-10 17:50:55
180110175055062400004,江西赣南脐橙（中果）,应季水果,2018-01-10 17:50:55
180110175039075400001,菲律宾凤梨 斤,应季水果,2018-01-10 17:50:39
180110175029099300002,一级香梨,应季水果,2018-01-10 17:50:29
180110175010091900003,广西国产香蕉,应季水果,2018-01-10 17:50:10
180110175010091900003,皇冠梨,应季水果,2018-01-10 17:50:10
180110175001074200002,菠萝蜜,精品水果,2018-01-10 17:50:01
180110175001074200002,陕西猕猴桃,应季水果,2018-01-10 17:50:01
180110175000024100008,盒装龙眼,精品水果,2018-01-10 17:50:00
180110175000024100008,国产香蕉 一级海南斤,应季水果,2018-01-10 17:50:00
180110174840080300009,陕西猕猴桃,应季水果,2018-01-10 17:48:40
180110174840080300009,国产香蕉 一级海南斤,应季水果,2018-01-10 17:48:40
180110174806063300004,广西大红柿,应季水果,2018-01-10 17:48:06
180110174806063300004,美国红蛇果,应季水果,2018-01-10 17:48:06
180110174806063300004,菠萝蜜,精品水果,2018-01-10 17:48:06
180110174803085000001,龙口美人指葡萄,应季水果,2018-01-10 17:48:03
180110174537096900001,皇冠梨,应季水果,2018-01-10 17:45:37
180110174522050900004,特价,应季水果,2018-01-10 17:45:22
180110174514088700010,明月苹果,应季水果,2018-01-10 17:45:14
180110174507054200009,美国红提葡萄 斤,应季水果,2018-01-10 17:45:07
180110174505013900004,广西国产香蕉,应季水果,2018-01-10 17:45:05
180110174444060700010,新疆若羌红枣,应季水果,2018-01-10 17:44:44
180110174418056000001,特价,精品水果,2018-01-10 17:44:18
180110174336014900008,红绣球火龙果筐装中果,应季水果,2018-01-10 17:43:36
180110174320015600004,促销香蕉,应季水果,2018-01-10 17:43:20
180110174320015600004,库尔勒香梨,精品水果,2018-01-10 17:43:20
180110174158018200001,菠萝蜜,精品水果,2018-01-10 17:41:58
180110174148020500006,促销香蕉,应季水果,2018-01-10 17:41:48
180110174116004400010,东北寒富苹果,应季水果,2018-01-10 17:41:16
180110174029096000005,库尔勒香梨（一级）,应季水果,2018-01-10 17:40:29
180110173920049400005,菠萝蜜,精品水果,2018-01-10 17:39:20
180110173900034500009,广西沙糖桔,应季水果,2018-01-10 17:39:00
180110173900034500009,海南圣女果,应季水果,2018-01-10 17:39:00
180110173709050300008,广西百香果 包,应季水果,2018-01-10 17:37:09
180110173650048500004,海南圣女果,精品水果,2018-01-10 17:36:50
180110173650048500004,菠萝蜜,精品水果,2018-01-10 17:36:50
180110173617063300006,蜂蜜奇异果（储值专享）,应季水果,2018-01-10 17:36:17
180110173500007000002,菠萝蜜,精品水果,2018-01-10 17:35:00
180110173500007000002,江西赣南脐橙（中果）,应季水果,2018-01-10 17:35:00
180110173500007000002,新疆阿克苏冰糖心苹果,应季水果,2018-01-10 17:35:00
180110173447001500011,平和白心柚子（开业促销）,应季水果,2018-01-10 17:34:47
180110173434014500005,促销香蕉,应季水果,2018-01-10 17:34:34
180110173432007100005,红心柚子,精品水果,2018-01-10 17:34:32
180110173432007100005,贵州修文猕猴桃,精品水果,2018-01-10 17:34:32
180110173403021200001,小台农芒果,应季水果,2018-01-10 17:34:03
180110173355056200003,广西沙糖桔,应季水果,2018-01-10 17:33:55
180110173337017800006,普通白心柚子,应季水果,2018-01-10 17:33:37
180110173329005100004,海南圣女果,精品水果,2018-01-10 17:33:29
180110173329005100004,广西沙糖桔,应季水果,2018-01-10 17:33:29
180110173254043500001,库尔勒香梨,精品水果,2018-01-10 17:32:54
180110173238072800001,促销香蕉,应季水果,2018-01-10 17:32:38
180110173235029200005,江西赣南脐橙（中果）,应季水果,2018-01-10 17:32:35
180110173112001300005,精品白心柚子,应季水果,2018-01-10 17:31:12
180110173112001300005,广西国产香蕉,应季水果,2018-01-10 17:31:12
180110173102017900005,小台农芒果,应季水果,2018-01-10 17:31:02
180110173017047000005,菠萝蜜,精品水果,2018-01-10 17:30:17
180110173017047000005,高原红苹果,应季水果,2018-01-10 17:30:17
180110172927097700003,美国红提葡萄 斤,应季水果,2018-01-10 17:29:27
180110172657086700007,干尧榴莲,精品水果,2018-01-10 17:26:57
180110172657086700007,促销香蕉,应季水果,2018-01-10 17:26:57
180110172654050300007,江西赣南橙,应季水果,2018-01-10 17:26:54
180110172654050300007,海南圣女果,应季水果,2018-01-10 17:26:54
180110172601097900002,广西国产香蕉,应季水果,2018-01-10 17:26:01
180110172601097900002,广西沙糖桔,应季水果,2018-01-10 17:26:01
180110172459008600002,广西沙糖桔,应季水果,2018-01-10 17:24:59
180110172403011900002,广西百香果 包,应季水果,2018-01-10 17:24:03
180110172333023400007,干尧榴莲,精品水果,2018-01-10 17:23:33
180110172246030100001,盒装龙眼,精品水果,2018-01-10 17:22:46
180110172206026600001,广西沙糖桔,应季水果,2018-01-10 17:22:06
180110172108039400005,广西沙糖桔,应季水果,2018-01-10 17:21:08
180110172053057100006,红提葡萄,应季水果,2018-01-10 17:20:53
180110172033036900003,高原红苹果,应季水果,2018-01-10 17:20:33
180110172033036900003,促销香蕉,应季水果,2018-01-10 17:20:33
180110172009074400001,美国红提葡萄 斤,应季水果,2018-01-10 17:20:09
180110172009074400001,河北皇冠梨 河北斤,应季水果,2018-01-10 17:20:09
180110171902039000001,国产香蕉 一级海南斤,应季水果,2018-01-10 17:19:02
180110171902039000001,皇冠梨,应季水果,2018-01-10 17:19:02
180110171853009800010,冰糖橙,应季水果,2018-01-10 17:18:53
180110171853009800010,散装柠檬,应季水果,2018-01-10 17:18:53
180110171853009800010,江西赣南脐橙（中果）,应季水果,2018-01-10 17:18:53
180110171656012500002,广西国产香蕉,应季水果,2018-01-10 14:56:53
180110171650045200003,平和有机黄金柚子,应季水果,2018-01-10 13:17:55
180110171649064200004,海南圣女果,应季水果,2018-01-10 17:03:50
180110171649062500001,广西沙糖桔,应季水果,2018-01-10 17:12:32
180110171649035000003,广西国产香蕉,应季水果,2018-01-10 17:04:45
180110171631073300010,青皮桔子,应季水果,2018-01-10 17:16:31
180110171631073300010,广西沙糖桔,应季水果,2018-01-10 17:16:31
180110171630010700006,江西赣南脐橙（中果）,应季水果,2018-01-10 17:16:30
180110171630010700006,江西赣南脐橙（中果）,应季水果,2018-01-10 17:16:30
180110171630010700006,桂圆,应季水果,2018-01-10 17:16:30
180110171630010700006,进口香蕉（都乐香蕉）,应季水果,2018-01-10 17:16:30
180110171611068800011,促销香蕉,应季水果,2018-01-10 17:16:11
180110171611068800011,新疆空运哈密瓜,应季水果,2018-01-10 17:16:11
180110171611068800011,明月苹果,应季水果,2018-01-10 17:16:11
180110171606068300007,菲律宾皇帝香蕉 （斤菲律宾）,应季水果,2018-01-10 17:16:06
180110171606068300007,比利时啤梨,精品水果,2018-01-10 17:16:06
180110171606068300007,平和三红蜜柚,应季水果,2018-01-10 17:16:06
180110171606068300007,17.5橙家庭装,应季水果,2018-01-10 17:16:06
180110171606068300007,辽宁南果梨,应季水果,2018-01-10 17:16:06
180110171530009500001,国产红提葡萄,精品水果,2018-01-10 17:15:30
180110171530009500001,  陕西野生猕猴桃小果,应季水果,2018-01-10 17:15:30
180110171423049400001,河北皇冠梨 河北斤,应季水果,2018-01-10 17:14:23
180110171422017600010,皇冠梨,应季水果,2018-01-10 17:14:22
180110171307039600004,特价红心火龙果,应季水果,2018-01-10 17:13:07
180110171307039600004,海南圣女果,精品水果,2018-01-10 17:13:07
180110171225075000003,盒装龙眼,精品水果,2018-01-10 17:12:25
180110170921005400008,红心柚子,精品水果,2018-01-10 17:09:21
180110170846041400002,盒装龙眼,精品水果,2018-01-10 17:08:46
180110170846041400002,  陕西野生猕猴桃小果,应季水果,2018-01-10 17:08:46
180110170818026500005,精品白心柚子,应季水果,2018-01-10 17:08:18
180110170729047800003,美国红蛇果,应季水果,2018-01-10 17:07:29
180110170638049400011,特价贡桔,应季水果,2018-01-10 17:06:38
180110170638049400011,冰糖橙,应季水果,2018-01-10 17:06:38
180110170618092800006,菠萝蜜,精品水果,2018-01-10 17:06:18
180110170557028500007,特价,精品水果,2018-01-10 17:05:57
180110170450088300004,河北皇冠梨 河北斤,应季水果,2018-01-10 17:04:50
180110170450088300004,菠萝蜜,精品水果,2018-01-10 17:04:50
180110170242066100012,广西沙糖桔,应季水果,2018-01-10 17:02:42
180110170234041400001,东北寒富苹果,应季水果,2018-01-10 17:02:34
180110170139007000003,木瓜（小箱）,应季水果,2018-01-10 17:01:39
180110170047070900005,特价,精品水果,2018-01-10 17:00:47
180110170047070900005,海南圣女果,精品水果,2018-01-10 17:00:47
180110170047070900005,江西赣南脐橙（中果）,应季水果,2018-01-10 17:00:47
180110170040090600007,美国红提葡萄 斤,应季水果,2018-01-10 17:00:40
180110170040090600007,特价红心火龙果,应季水果,2018-01-10 17:00:40
180110165915040100006,菠萝蜜,精品水果,2018-01-10 16:59:15
180110165800096600012,促销香蕉,应季水果,2018-01-10 16:58:00
